,YEAR,MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,CRS_ARR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
262,2008,3,1,CO,IAH,TX,ORD,IL,1335,1611,925.0,0,0,1,0,0
263,2008,3,4,CO,IAH,TX,ONT,CA,1837,2013,1334.0,0,0,1,0,0
264,2008,3,3,CO,IAH,TX,ONT,CA,1837,2013,1334.0,1,0,0,0,0
265,2008,3,5,CO,IAH,TX,ONT,CA,1837,2013,1334.0,1,0,0,0,0
266,2008,3,6,CO,IAH,TX,ONT,CA,1845,2016,1334.0,1,0,1,0,1
267,2008,3,1,CO,IAH,TX,ONT,CA,1837,2013,1334.0,1,0,1,0,0
268,2008,3,6,CO,IAH,TX,EWR,NJ,1130,1604,1400.0,0,0,1,0,0
269,2008,3,7,CO,IAH,TX,EWR,NJ,1145,1629,1400.0,0,0,1,0,0
270,2008,3,1,CO,IAH,TX,EWR,NJ,1145,1624,1400.0,0,1,1,0,0
271,2008,3,7,CO,IAH,TX,EWR,NJ,1145,1613,1400.0,0,0,1,0,0
272,2008,3,1,CO,IAH,TX,EWR,NJ,1145,1621,1400.0,0,1,1,0,0
273,2008,3,3,CO,IAH,TX,EWR,NJ,1145,1621,1400.0,1,0,0,0,0
274,2008,3,2,CO,IAH,TX,EWR,NJ,1145,1621,1400.0,0,1,0,0,1
275,2008,3,4,CO,IAH,TX,EWR,NJ,1145,1621,1400.0,0,0,1,0,0
276,2008,3,5,CO,IAH,TX,EWR,NJ,1145,1621,1400.0,1,0,0,0,0
277,2008,3,6,CO,IAH,TX,EWR,NJ,1135,1609,1400.0,0,0,1,0,0
278,2008,3,7,CO,IAH,TX,EWR,NJ,1145,1613,1400.0,0,0,1,0,0
279,2008,3,1,CO,IAH,TX,EWR,NJ,1145,1621,1400.0,1,0,1,0,0
